id,Timestamp,type,X,Y,chkcount,gsize
928330,2014-6-08 08:38:38,check-in,99,77,17,1
928491,2014-6-08 08:28:16,check-in,0,67,15,2
928500,2014-6-08 08:30:44,check-in,0,67,19,4
928842,2014-6-08 08:27:27,check-in,63,99,9,4
929088,2014-6-08 08:41:47,check-in,63,99,24,4
929523,2014-6-08 08:31:23,check-in,99,77,21,4
929532,2014-6-08 08:43:32,check-in,99,77,9,3
930115,2014-6-08 08:12:28,check-in,99,77,14,4
930140,2014-6-08 08:36:04,check-in,63,99,12,4
930161,2014-6-08 08:31:02,check-in,63,99,11,5
930542,2014-6-08 08:48:42,check-in,63,99,15,7
930960,2014-6-08 09:41:01,check-in,0,67,13,1
931011,2014-6-08 08:19:17,check-in,0,67,17,20
931049,2014-6-08 08:45:10,check-in,63,99,17,13
931476,2014-6-08 08:11:42,check-in,0,67,29,4
931560,2014-6-08 08:15:21,check-in,63,99,18,3
932002,2014-6-08 08:28:59,check-in,63,99,17,5
932649,2014-6-08 08:00:55,check-in,0,67,16,4
932809,2014-6-08 08:53:00,check-in,63,99,20,4
933342,2014-6-08 08:28:20,check-in,63,99,13,4
934929,2014-6-08 08:22:39,check-in,0,67,23,1
935265,2014-6-08 08:47:14,check-in,99,77,12,3
935358,2014-6-08 08:19:06,check-in,63,99,19,5
935734,2014-6-08 08:40:08,check-in,63,99,25,11
935776,2014-6-08 08:45:10,check-in,63,99,17,13
935851,2014-6-08 08:11:37,check-in,63,99,18,20
935954,2014-6-08 08:24:25,check-in,0,67,12,4
936244,2014-6-08 08:51:22,check-in,99,77,24,1
936420,2014-6-08 08:38:36,check-in,0,67,16,3
936941,2014-6-08 08:26:43,check-in,63,99,8,5
937009,2014-6-08 08:09:27,check-in,99,77,16,3
937230,2014-6-08 08:10:11,check-in,99,77,36,1
937459,2014-6-08 08:11:52,check-in,63,99,20,7
937477,2014-6-08 08:16:46,check-in,63,99,12,5
938274,2014-6-08 08:09:39,check-in,63,99,23,2
938483,2014-6-08 09:35:43,check-in,63,99,18,31
938574,2014-6-08 08:16:42,check-in,99,77,20,1
938700,2014-6-08 08:18:26,check-in,99,77,18,4
939471,2014-6-08 08:48:42,check-in,63,99,18,7
939665,2014-6-08 08:23:20,check-in,99,77,15,1
939722,2014-6-08 08:31:57,check-in,63,99,11,4
939891,2014-6-08 08:24:53,check-in,0,67,13,2
939927,2014-6-08 08:09:04,check-in,63,99,13,5
940341,2014-6-08 08:31:16,check-in,63,99,20,1
940564,2014-6-08 08:16:25,check-in,63,99,13,4
941235,2014-6-08 08:09:27,check-in,99,77,16,3
941552,2014-6-08 08:31:53,check-in,63,99,8,3
941561,2014-6-08 09:18:05,check-in,63,99,20,34
941650,2014-6-08 08:31:55,check-in,63,99,24,3
941716,2014-6-08 17:12:18,check-in,99,77,11,4
941906,2014-6-08 08:40:28,check-in,0,67,29,7
942243,2014-6-08 08:49:49,check-in,0,67,15,3
942816,2014-6-08 08:35:51,check-in,63,99,11,1
943291,2014-6-08 08:27:41,check-in,63,99,27,2
943342,2014-6-08 08:30:02,check-in,63,99,20,4
943665,2014-6-08 08:27:58,check-in,0,67,17,1
943910,2014-6-08 08:49:18,check-in,63,99,18,2
944133,2014-6-08 08:25:24,check-in,99,77,14,3
944383,2014-6-08 08:11:37,check-in,63,99,18,20
944823,2014-6-08 08:33:07,check-in,0,67,13,3
945257,2014-6-08 08:57:07,check-in,63,99,28,7
945461,2014-6-08 08:13:40,check-in,63,99,17,2
946134,2014-6-08 08:47:27,check-in,63,99,19,1
946785,2014-6-08 08:52:57,check-in,63,99,9,4
946866,2014-6-08 08:28:45,check-in,99,77,10,1
947320,2014-6-08 08:40:28,check-in,0,67,22,9
947415,2014-6-08 08:39:37,check-in,0,67,13,3
947419,2014-6-08 09:22:13,check-in,99,77,16,1
947572,2014-6-08 08:38:34,check-in,99,77,28,2
947678,2014-6-08 08:45:38,check-in,63,99,15,4
947796,2014-6-08 08:27:30,check-in,63,99,20,2
947820,2014-6-08 08:10:17,check-in,63,99,12,3
948452,2014-6-08 09:59:41,check-in,99,77,18,1
948459,2014-6-08 08:53:14,check-in,63,99,12,2
949266,2014-6-08 08:48:42,check-in,63,99,16,7
949321,2014-6-08 08:21:41,check-in,63,99,15,4
949503,2014-6-08 08:19:38,check-in,63,99,26,2
950113,2014-6-08 08:01:29,check-in,0,67,18,4
950168,2014-6-08 08:56:42,check-in,0,67,17,6
950729,2014-6-08 08:28:25,check-in,99,77,16,1
951610,2014-6-08 08:48:42,check-in,63,99,23,15
951933,2014-6-08 08:45:20,check-in,63,99,15,14
952202,2014-6-08 08:10:20,check-in,63,99,12,3
952396,2014-6-08 09:16:16,check-in,63,99,22,34
952853,2014-6-08 09:48:51,check-in,0,67,12,42
952892,2014-6-08 09:57:23,check-in,99,77,17,35
953272,2014-6-08 08:16:46,check-in,99,77,18,1
953336,2014-6-08 08:00:19,check-in,63,99,26,7
953701,2014-6-08 08:38:52,check-in,63,99,9,4
953856,2014-6-08 08:56:42,check-in,0,67,25,5
954277,2014-6-08 08:10:03,check-in,99,77,13,4
954790,2014-6-08 08:06:26,check-in,99,77,18,4
955294,2014-6-08 08:34:02,check-in,63,99,9,4
955585,2014-6-08 08:35:53,check-in,99,77,15,5
955733,2014-6-08 09:32:42,check-in,63,99,17,36
956179,2014-6-08 08:56:46,check-in,0,67,5,5
956251,2014-6-08 09:17:05,check-in,0,67,14,5
956305,2014-6-08 08:28:20,check-in,63,99,15,4
956415,2014-6-08 08:36:03,check-in,0,67,10,4
957836,2014-6-08 08:12:05,check-in,0,67,19,4
957896,2014-6-08 13:23:56,check-in,99,77,15,7
958301,2014-6-08 08:17:33,check-in,0,67,8,4
958399,2014-6-08 08:29:26,check-in,99,77,32,1
958431,2014-6-08 09:41:06,check-in,63,99,10,7
958740,2014-6-08 09:30:19,check-in,63,99,11,7
958832,2014-6-08 08:03:01,check-in,0,67,20,4
958963,2014-6-08 08:40:08,check-in,0,67,27,1
959101,2014-6-08 14:06:05,check-in,63,99,22,4
959137,2014-6-08 08:31:55,check-in,63,99,12,3
959272,2014-6-08 08:39:36,check-in,63,99,13,4
959623,2014-6-08 08:41:53,check-in,63,99,22,4
960169,2014-6-08 09:35:43,check-in,63,99,18,31
960769,2014-6-08 08:42:39,check-in,0,67,19,2
960881,2014-6-08 08:43:02,check-in,63,99,12,2
961328,2014-6-08 08:37:16,check-in,0,67,15,1
961799,2014-6-08 08:28:28,check-in,99,77,29,5
962058,2014-6-08 08:50:49,check-in,63,99,10,6
962171,2014-6-08 08:29:09,check-in,63,99,23,3
962347,2014-6-08 08:16:32,check-in,63,99,21,9
962457,2014-6-08 08:11:28,check-in,99,77,25,4
962522,2014-6-08 08:51:49,check-in,99,77,19,4
962936,2014-6-08 08:06:06,check-in,0,67,15,3
963148,2014-6-08 08:45:10,check-in,63,99,17,13
963165,2014-6-08 08:49:53,check-in,0,67,27,4
963275,2014-6-08 08:27:30,check-in,63,99,20,2
963448,2014-6-08 08:11:42,check-in,0,67,29,4
963924,2014-6-08 08:16:32,check-in,63,99,18,16
964113,2014-6-08 08:16:32,check-in,63,99,22,7
965639,2014-6-08 09:22:52,check-in,63,99,18,34
966068,2014-6-08 08:37:22,check-in,63,99,14,3
966340,2014-6-08 08:41:12,check-in,63,99,24,16
966510,2014-6-08 09:51:06,check-in,63,99,24,43
966528,2014-6-08 08:47:53,check-in,0,67,7,3
966620,2014-6-08 08:18:01,check-in,63,99,16,2
966656,2014-6-08 08:55:25,check-in,63,99,16,2
967137,2014-6-08 08:07:58,check-in,99,77,12,2
967171,2014-6-08 08:44:48,check-in,0,67,18,1
967374,2014-6-08 08:23:58,check-in,0,67,12,3
967732,2014-6-08 08:12:07,check-in,99,77,31,1
968110,2014-6-08 08:15:24,check-in,99,77,17,1
968310,2014-6-08 08:08:22,check-in,63,99,19,3
968455,2014-6-08 09:10:28,check-in,63,99,24,44
968489,2014-6-08 08:45:20,check-in,63,99,21,7
968918,2014-6-08 08:33:49,check-in,0,67,23,4
968967,2014-6-08 08:05:39,check-in,63,99,29,1
969256,2014-6-08 08:12:56,check-in,63,99,17,1
969340,2014-6-08 08:45:20,check-in,63,99,20,7
969451,2014-6-08 08:04:34,check-in,63,99,12,3
969502,2014-6-08 08:38:15,check-in,63,99,15,5
969766,2014-6-08 08:56:42,check-in,0,67,12,2
969955,2014-6-08 08:17:10,check-in,63,99,14,3
969991,2014-6-08 09:11:23,check-in,99,77,20,39
970160,2014-6-08 08:45:10,check-in,63,99,19,6
970490,2014-6-08 08:45:10,check-in,63,99,14,8
970547,2014-6-08 08:00:19,check-in,63,99,26,7
970913,2014-6-08 17:36:43,check-in,63,99,2,5
971802,2014-6-08 08:17:12,check-in,99,77,20,3
971859,2014-6-08 08:08:48,check-in,63,99,9,5
971885,2014-6-08 09:48:51,check-in,0,67,12,42
971995,2014-6-08 08:00:43,check-in,0,67,17,2
972152,2014-6-08 08:19:16,check-in,99,77,22,5
972182,2014-6-08 09:32:42,check-in,63,99,17,36
972256,2014-6-08 08:37:26,check-in,63,99,22,2
972476,2014-6-08 08:39:27,check-in,0,67,18,4
972532,2014-6-08 08:45:20,check-in,63,99,25,7
972709,2014-6-08 08:22:03,check-in,99,77,14,1
973038,2014-6-08 08:38:04,check-in,99,77,21,4
973062,2014-6-08 08:12:39,check-in,99,77,25,4
973383,2014-6-08 08:40:57,check-in,99,77,15,1
973520,2014-6-08 08:05:44,check-in,0,67,13,3
973634,2014-6-08 08:17:40,check-in,63,99,9,6
974088,2014-6-08 08:45:32,check-in,0,67,10,3
974159,2014-6-08 08:13:35,check-in,99,77,12,5
974337,2014-6-08 09:09:50,check-in,0,67,18,42
974401,2014-6-08 08:02:35,check-in,99,77,16,4
974810,2014-6-08 08:18:31,check-in,63,99,6,5
975598,2014-6-08 08:48:42,check-in,63,99,19,12
975742,2014-6-08 08:16:19,check-in,63,99,29,7
975788,2014-6-08 08:18:27,check-in,99,77,18,2
976760,2014-6-08 08:35:05,check-in,63,99,13,4
976785,2014-6-08 09:11:23,check-in,99,77,20,39
976794,2014-6-08 08:21:17,check-in,0,67,16,3
976932,2014-6-08 08:42:20,check-in,63,99,21,2
977149,2014-6-08 08:26:58,check-in,99,77,13,4
978007,2014-6-08 08:28:17,check-in,0,67,22,4
978147,2014-6-08 08:38:36,check-in,0,67,16,3
978753,2014-6-08 08:16:40,check-in,99,77,17,1
978893,2014-6-08 08:56:52,check-in,0,67,11,2
979599,2014-6-08 08:52:56,check-in,99,77,15,2
979804,2014-6-08 08:27:04,check-in,63,99,15,2
980571,2014-6-08 08:07:13,check-in,63,99,30,3
980947,2014-6-08 08:47:41,check-in,63,99,17,5
981100,2014-6-08 08:03:51,check-in,63,99,26,2
981786,2014-6-08 08:22:19,check-in,0,67,31,2
981849,2014-6-08 08:21:15,check-in,99,77,16,5
982050,2014-6-08 08:35:37,check-in,0,67,21,3
982081,2014-6-08 08:58:26,check-in,63,99,25,3
982147,2014-6-08 08:40:00,check-in,63,99,7,3
982692,2014-6-08 08:11:37,check-in,63,99,13,7
982738,2014-6-08 08:44:09,check-in,63,99,9,1
983170,2014-6-08 08:58:45,check-in,0,67,27,1
983590,2014-6-08 08:07:53,check-in,63,99,24,1
983958,2014-6-08 08:56:30,check-in,63,99,24,6
984014,2014-6-08 08:23:33,check-in,63,99,15,4
984067,2014-6-08 08:41:02,check-in,63,99,25,3
984103,2014-6-08 08:39:04,check-in,63,99,18,3
984430,2014-6-08 08:05:25,check-in,99,77,21,3
984542,2014-6-08 08:35:12,check-in,99,77,14,1
984793,2014-6-08 08:16:19,check-in,63,99,20,6
985063,2014-6-08 08:01:31,check-in,99,77,19,19
985107,2014-6-08 08:40:47,check-in,63,99,20,3
985195,2014-6-08 08:39:27,check-in,63,99,10,5
985277,2014-6-08 08:40:28,check-in,0,67,19,8
986259,2014-6-08 08:17:12,check-in,99,77,20,3
986349,2014-6-08 08:30:24,check-in,63,99,23,13
986538,2014-6-08 08:10:05,check-in,99,77,17,3
986735,2014-6-08 08:40:08,check-in,63,99,19,18
986747,2014-6-08 09:16:16,check-in,63,99,22,34
987019,2014-6-08 08:27:00,check-in,63,99,13,2
987300,2014-6-08 08:21:04,check-in,99,77,23,1
987495,2014-6-08 08:13:58,check-in,63,99,13,1
987837,2014-6-08 08:21:42,check-in,63,99,16,10
987998,2014-6-08 08:16:25,check-in,63,99,13,4
988181,2014-6-08 09:32:42,check-in,63,99,17,36
988355,2014-6-08 09:09:50,check-in,0,67,18,42
988972,2014-6-08 08:45:20,check-in,63,99,21,7
989326,2014-6-08 08:36:40,check-in,63,99,19,2
989343,2014-6-08 08:20:11,check-in,99,77,19,3
989438,2014-6-08 08:16:45,check-in,63,99,24,1
989604,2014-6-08 08:33:02,check-in,99,77,15,2
990711,2014-6-08 08:01:31,check-in,99,77,19,19
990801,2014-6-08 08:10:22,check-in,63,99,22,3
990811,2014-6-08 08:04:55,check-in,63,99,14,1
991560,2014-6-08 08:14:16,check-in,63,99,29,4
991629,2014-6-08 08:34:25,check-in,99,77,24,3
991697,2014-6-08 08:49:39,check-in,99,77,15,3
991847,2014-6-08 08:06:11,check-in,63,99,18,3
991984,2014-6-08 09:57:51,check-in,63,99,19,44
992045,2014-6-08 08:40:28,check-in,0,67,19,8
992800,2014-6-08 08:32:29,check-in,0,67,10,2
992928,2014-6-08 08:51:15,check-in,0,67,21,2
993331,2014-6-08 08:00:44,check-in,99,77,17,8
993422,2014-6-08 08:17:19,check-in,99,77,19,4
993663,2014-6-08 08:26:27,check-in,99,77,17,2
993678,2014-6-08 08:33:06,check-in,99,77,9,4
993849,2014-6-08 08:49:39,check-in,99,77,15,3
994330,2014-6-08 08:08:41,check-in,99,77,19,3
994461,2014-6-08 08:28:52,check-in,0,67,15,4
994541,2014-6-08 08:00:44,check-in,99,77,21,10
994583,2014-6-08 08:18:51,check-in,99,77,15,2
994721,2014-6-08 08:48:32,check-in,99,77,11,3
995009,2014-6-08 08:16:32,check-in,63,99,14,11
995104,2014-6-08 08:45:57,check-in,99,77,11,5
995292,2014-6-08 08:14:16,check-in,63,99,15,3
996390,2014-6-08 08:00:44,check-in,99,77,19,9
996825,2014-6-08 09:51:06,check-in,63,99,24,43
996950,2014-6-08 08:52:08,check-in,0,67,14,2
998192,2014-6-08 08:13:22,check-in,63,99,20,1
998537,2014-6-08 08:05:29,check-in,0,67,18,3
998575,2014-6-08 08:09:43,check-in,63,99,10,5
999107,2014-6-08 08:01:59,check-in,63,99,21,1
999412,2014-6-08 08:21:15,check-in,99,77,16,5
999462,2014-6-08 08:16:22,check-in,99,77,17,4
1000279,2014-6-08 08:33:03,check-in,63,99,24,2
1000473,2014-6-08 08:29:30,check-in,63,99,17,2
1000618,2014-6-08 08:05:45,check-in,0,67,15,5
1000708,2014-6-08 08:33:21,check-in,63,99,12,3
1000959,2014-6-08 08:14:10,check-in,99,77,29,3
1001032,2014-6-08 08:08:45,check-in,99,77,13,5
1001533,2014-6-08 08:24:51,check-in,99,77,12,1
1001995,2014-6-08 08:21:04,check-in,0,67,9,3
1002298,2014-6-08 09:00:03,check-in,99,77,16,3
1002336,2014-6-08 09:16:16,check-in,63,99,22,34
1003120,2014-6-08 08:34:02,check-in,63,99,9,4
1003392,2014-6-08 09:57:51,check-in,63,99,19,44
1003429,2014-6-08 09:10:28,check-in,63,99,24,44
1003800,2014-6-08 08:30:37,check-in,63,99,11,5
1003815,2014-6-08 08:16:32,check-in,63,99,18,16
1004332,2014-6-08 08:11:27,check-in,63,99,14,3
1005513,2014-6-08 08:06:26,check-in,99,77,18,4
1005862,2014-6-08 08:07:51,check-in,63,99,13,1
1006879,2014-6-08 09:00:01,check-in,63,99,18,3
1007694,2014-6-08 08:31:19,check-in,0,67,27,1
1007782,2014-6-08 09:10:28,check-in,63,99,24,44
1007911,2014-6-08 08:28:39,check-in,0,67,18,1
1007934,2014-6-08 08:25:17,check-in,0,67,21,2
1007980,2014-6-08 08:18:42,check-in,0,67,15,4
1008020,2014-6-08 08:23:19,check-in,99,77,15,2
1008236,2014-6-08 08:42:21,check-in,99,77,15,1
1008448,2014-6-08 08:37:59,check-in,63,99,16,8
1008801,2014-6-08 08:11:15,check-in,99,77,14,1
1008896,2014-6-08 08:29:47,check-in,0,67,14,5
1009183,2014-6-08 08:16:32,check-in,63,99,14,11
1009525,2014-6-08 08:55:57,check-in,63,99,12,2
1009817,2014-6-08 08:19:49,check-in,0,67,22,2
1010409,2014-6-08 08:58:45,check-in,63,99,20,2
1010436,2014-6-08 08:07:16,check-in,0,67,14,4
1010543,2014-6-08 08:17:51,check-in,63,99,19,1
1010658,2014-6-08 08:03:01,check-in,0,67,18,1
1010732,2014-6-08 08:57:07,check-in,63,99,29,5
1010782,2014-6-08 08:13:29,check-in,0,67,18,3
1010817,2014-6-08 08:07:53,check-in,63,99,23,1
1011112,2014-6-08 08:17:54,check-in,0,67,20,1
1011648,2014-6-08 08:34:51,check-in,63,99,16,3
1011997,2014-6-08 08:01:31,check-in,99,77,16,10
1012604,2014-6-08 08:12:29,check-in,63,99,18,2
1012684,2014-6-08 08:12:05,check-in,0,67,19,4
1013087,2014-6-08 08:30:01,check-in,99,77,12,1
1013169,2014-6-08 08:37:13,check-in,0,67,19,4
1013417,2014-6-08 08:26:43,check-in,63,99,8,5
1013683,2014-6-08 08:01:02,check-in,99,77,13,1
1013867,2014-6-08 08:47:46,check-in,99,77,21,6
1014080,2014-6-08 08:01:45,check-in,99,77,15,5
1014226,2014-6-08 08:19:30,check-in,63,99,12,3
1014468,2014-6-08 08:11:52,check-in,63,99,26,10
1014777,2014-6-08 08:19:30,check-in,63,99,14,3
1014878,2014-6-08 08:14:30,check-in,63,99,10,4
1015080,2014-6-08 08:11:52,check-in,63,99,14,8
1015390,2014-6-08 08:57:03,check-in,0,67,21,3
1015718,2014-6-08 08:36:39,check-in,63,99,25,2
1016199,2014-6-08 08:02:39,check-in,99,77,22,4
1016253,2014-6-08 08:19:17,check-in,0,67,17,20
1016471,2014-6-08 08:32:33,check-in,99,77,21,3
1016590,2014-6-08 08:33:02,check-in,99,77,15,2
1016895,2014-6-08 08:12:07,check-in,63,99,14,4
1017319,2014-6-08 08:43:18,check-in,99,77,15,4
1017662,2014-6-08 08:40:33,check-in,0,67,16,1
1019339,2014-6-08 08:24:40,check-in,0,67,31,5
1019429,2014-6-08 08:15:27,check-in,63,99,18,3
1019775,2014-6-08 08:46:03,check-in,0,67,31,2
1020386,2014-6-08 08:48:42,check-in,63,99,23,15
1020418,2014-6-08 08:40:57,check-in,99,77,23,4
1020698,2014-6-08 08:43:27,check-in,0,67,12,4
1021800,2014-6-08 08:13:22,check-in,63,99,12,1
1022072,2014-6-08 08:55:23,check-in,63,99,12,2
1022339,2014-6-08 10:09:10,check-in,0,67,19,5
1022480,2014-6-08 08:09:05,check-in,0,67,15,5
1022662,2014-6-08 08:33:49,check-in,63,99,12,3
1022722,2014-6-08 08:46:04,check-in,99,77,9,4
1022772,2014-6-08 08:45:20,check-in,63,99,15,14
1023244,2014-6-08 08:10:31,check-in,63,99,26,10
1023477,2014-6-08 08:57:07,check-in,63,99,28,7
1023704,2014-6-08 08:43:50,check-in,99,77,15,3
1023869,2014-6-08 08:39:05,check-in,0,67,25,1
1024278,2014-6-08 09:35:43,check-in,63,99,18,31
1024331,2014-6-08 08:00:44,check-in,99,77,23,7
1024520,2014-6-08 08:11:18,check-in,63,99,18,2
1024864,2014-6-08 08:58:41,check-in,63,99,13,5
1025037,2014-6-08 08:16:41,check-in,0,67,23,4
1025406,2014-6-08 08:24:29,check-in,0,67,16,1
1025627,2014-6-08 08:21:42,check-in,63,99,18,10
1025781,2014-6-08 08:19:38,check-in,63,99,27,1
1026104,2014-6-08 08:22:55,check-in,63,99,14,3
1026614,2014-6-08 08:03:09,check-in,0,67,19,4
1027276,2014-6-08 08:49:12,check-in,99,77,22,4
1027483,2014-6-08 08:51:07,check-in,0,67,5,5
1027797,2014-6-08 08:55:13,check-in,99,77,12,3
1027860,2014-6-08 08:10:02,check-in,99,77,18,2
1028085,2014-6-08 08:40:57,check-in,99,77,23,4
1028098,2014-6-08 08:48:48,check-in,99,77,15,5
1028235,2014-6-08 08:07:58,check-in,99,77,15,2
1029098,2014-6-08 08:16:32,check-in,63,99,14,11
1029542,2014-6-08 08:37:14,check-in,0,67,21,1
1030805,2014-6-08 08:56:36,check-in,63,99,16,1
1030897,2014-6-08 08:39:07,check-in,0,67,10,3
1031110,2014-6-08 08:09:51,check-in,99,77,22,4
1031147,2014-6-08 08:10:31,check-in,63,99,26,10
1031649,2014-6-08 08:19:05,check-in,99,77,19,4
1031660,2014-6-08 08:15:18,check-in,99,77,22,1
1031930,2014-6-08 08:55:38,check-in,0,67,15,5
1032029,2014-6-08 08:45:10,check-in,63,99,16,2
1032401,2014-6-08 08:18:17,check-in,99,77,15,4
1032434,2014-6-08 08:10:22,check-in,63,99,22,3
1032807,2014-6-08 08:20:43,check-in,99,77,9,4
1033080,2014-6-08 09:48:51,check-in,0,67,12,42
1033530,2014-6-08 08:20:35,check-in,0,67,12,4
1033825,2014-6-08 08:11:37,check-in,63,99,18,20
1034322,2014-6-08 08:51:50,check-in,0,67,21,1
1034332,2014-6-08 08:07:38,check-in,63,99,13,2
1034525,2014-6-08 08:59:57,check-in,63,99,19,2
1034802,2014-6-08 08:45:20,check-in,63,99,15,14
1035153,2014-6-08 09:57:23,check-in,99,77,17,35
1035530,2014-6-08 08:43:48,check-in,0,67,10,3
1035959,2014-6-08 09:35:43,check-in,63,99,18,31
1036585,2014-6-08 08:05:58,check-in,99,77,25,5
1037450,2014-6-08 08:56:42,check-in,0,67,25,5
1037915,2014-6-08 08:29:24,check-in,63,99,14,3
1037962,2014-6-08 08:41:12,check-in,63,99,26,8
1038231,2014-6-08 09:16:52,check-in,99,77,17,1
1038241,2014-6-08 08:00:44,check-in,99,77,17,8
1038396,2014-6-08 08:05:38,check-in,63,99,15,2
1038735,2014-6-08 08:07:05,check-in,63,99,14,3
1038782,2014-6-08 08:46:06,check-in,63,99,15,4
1038892,2014-6-08 09:32:42,check-in,63,99,17,36
1039004,2014-6-08 08:39:58,check-in,63,99,17,1
1039213,2014-6-08 08:06:11,check-in,63,99,18,3
1039362,2014-6-08 08:02:12,check-in,99,77,15,1
1039546,2014-6-08 09:48:51,check-in,0,67,12,42
1039702,2014-6-08 08:51:04,check-in,0,67,15,1
1039780,2014-6-08 08:42:13,check-in,99,77,16,4
1039958,2014-6-08 08:57:07,check-in,63,99,20,6
1040124,2014-6-08 08:16:41,check-in,0,67,23,4
1041478,2014-6-08 09:32:42,check-in,63,99,17,36
1042390,2014-6-08 08:26:05,check-in,99,77,16,4
1042406,2014-6-08 08:02:39,check-in,99,77,22,4
1043143,2014-6-08 08:43:59,check-in,0,67,15,2
1043605,2014-6-08 08:16:52,check-in,63,99,24,4
1043632,2014-6-08 09:48:51,check-in,0,67,12,42
1043977,2014-6-08 09:11:23,check-in,99,77,20,39
1044391,2014-6-08 08:47:11,check-in,63,99,27,4
1044611,2014-6-08 08:54:34,check-in,63,99,16,5
1044665,2014-6-08 09:31:53,check-in,63,99,8,5
1045021,2014-6-08 08:45:10,check-in,63,99,19,6
1045174,2014-6-08 08:50:49,check-in,63,99,10,6
1045425,2014-6-08 08:54:04,check-in,63,99,17,2
1045857,2014-6-08 08:02:37,check-in,99,77,13,2
1046264,2014-6-08 08:39:05,check-in,0,67,33,4
1046448,2014-6-08 08:25:08,check-in,99,77,11,4
1046518,2014-6-08 08:59:36,check-in,63,99,16,3
1046688,2014-6-08 08:38:15,check-in,63,99,15,5
1046898,2014-6-08 08:16:32,check-in,63,99,21,9
1046909,2014-6-08 08:13:58,check-in,63,99,31,2
1047279,2014-6-08 08:26:27,check-in,63,99,31,1
1047819,2014-6-08 08:46:33,check-in,63,99,19,3
1048364,2014-6-08 08:40:08,check-in,63,99,15,9
1048587,2014-6-08 08:00:16,check-in,0,67,11,5
1048798,2014-6-08 08:18:32,check-in,63,99,19,3
1048959,2014-6-08 08:54:16,check-in,63,99,13,1
1048966,2014-6-08 08:25:10,check-in,63,99,11,1
1049103,2014-6-08 08:48:08,check-in,63,99,22,2
1049333,2014-6-08 08:18:50,check-in,63,99,15,3
1050367,2014-6-08 08:45:27,check-in,0,67,14,5
1050626,2014-6-08 09:16:16,check-in,63,99,22,34
1050693,2014-6-08 08:09:03,check-in,99,77,13,2
1050809,2014-6-08 08:21:42,check-in,63,99,16,10
1050842,2014-6-08 08:01:31,check-in,99,77,17,10
1050903,2014-6-08 08:01:09,check-in,0,67,21,5
1051684,2014-6-08 08:59:20,check-in,0,67,11,1
1051814,2014-6-08 08:00:33,check-in,99,77,16,4
1052726,2014-6-08 08:21:44,check-in,0,67,18,5
1052882,2014-6-08 08:23:38,check-in,0,67,12,5
1052955,2014-6-08 08:51:40,check-in,63,99,14,5
1053269,2014-6-08 08:04:31,check-in,63,99,19,4
1053403,2014-6-08 08:31:25,check-in,63,99,5,2
1053453,2014-6-08 08:55:16,check-in,63,99,19,2
1054327,2014-6-08 08:24:21,check-in,63,99,21,2
1055496,2014-6-08 08:06:34,check-in,99,77,9,5
1055545,2014-6-08 08:49:57,check-in,99,77,15,3
1055602,2014-6-08 08:34:25,check-in,99,77,17,6
1055682,2014-6-08 08:53:10,check-in,99,77,22,5
1056227,2014-6-08 08:16:32,check-in,63,99,18,16
1056414,2014-6-08 08:00:44,check-in,99,77,21,10
1056703,2014-6-08 08:39:54,check-in,99,77,11,4
1057358,2014-6-08 08:15:10,check-in,99,77,19,4
1057485,2014-6-08 08:49:14,check-in,0,67,9,4
1057870,2014-6-08 08:31:48,check-in,63,99,25,3
1058071,2014-6-08 08:11:52,check-in,63,99,26,10
1058549,2014-6-08 08:18:20,check-in,0,67,28,1
1058571,2014-6-08 08:28:29,check-in,63,99,13,1
1058643,2014-6-08 08:53:35,check-in,63,99,11,4
1058644,2014-6-08 08:52:26,check-in,99,77,14,1
1058673,2014-6-08 08:07:59,check-in,99,77,11,1
1059148,2014-6-08 14:07:17,check-in,63,99,13,3
1059177,2014-6-08 08:57:46,check-in,0,67,32,3
1059534,2014-6-08 08:24:03,check-in,0,67,17,4
1059756,2014-6-08 08:32:10,check-in,99,77,18,4
1059914,2014-6-08 08:22:48,check-in,99,77,20,3
1060039,2014-6-08 08:11:52,check-in,63,99,20,7
1060238,2014-6-08 08:43:21,check-in,99,77,10,5
1060430,2014-6-08 08:40:08,check-in,63,99,16,10
1060545,2014-6-08 09:57:51,check-in,63,99,19,44
1060589,2014-6-08 08:09:17,check-in,99,77,18,4
1060632,2014-6-08 08:19:17,check-in,0,67,26,10
1060904,2014-6-08 08:40:08,check-in,63,99,16,10
1061215,2014-6-08 08:16:41,check-in,99,77,28,4
1061543,2014-6-08 08:24:04,check-in,0,67,8,7
1061759,2014-6-08 08:47:59,check-in,0,67,14,2
1061985,2014-6-08 08:19:06,check-in,63,99,19,5
1062209,2014-6-08 09:30:24,check-in,63,99,7,3
1062421,2014-6-08 08:50:22,check-in,99,77,12,3
1063010,2014-6-08 08:19:17,check-in,0,67,16,19
1063052,2014-6-08 08:15:52,check-in,63,99,10,2
1063521,2014-6-08 08:14:28,check-in,99,77,22,3
1063750,2014-6-08 08:39:13,check-in,63,99,13,1
1063806,2014-6-08 08:45:38,check-in,63,99,15,4
1064643,2014-6-08 08:40:15,check-in,0,67,15,3
1065343,2014-6-08 09:45:37,check-in,63,99,15,36
1065475,2014-6-08 08:34:03,check-in,63,99,23,2
1065547,2014-6-08 08:27:39,check-in,99,77,13,1
1065883,2014-6-08 09:18:05,check-in,63,99,20,34
1065976,2014-6-08 09:10:28,check-in,63,99,24,44
